chembl_id,smiles
CHEMBL8833,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(F)c(Cl)c2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O
CHEMBL8868,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(C(=O)N(C)C)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O
CHEMBL8930,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(C(=O)NC)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O
CHEMBL8962,COC1=CC(=O)c2c(c(-c3nc(C)cs3)cn2C)C1=O
CHEMBL268618,CCOC(=O)c1coc(-c2cn(C)c3c2C(=O)C(OC)=CC3=O)n1
CHEMBL267929,CCOC(=O)c1cc2c3ccccc3nc(O)n2n1
CHEMBL267256,O=C(O)c1cc2c3ccccc3nc(O)n2n1
CHEMBL8663,C#CCN(C)C(C)Cc1ccccc1
CHEMBL8678,O=C(O)c1cc2c3cc([N+](=O)[O-])ccc3nc(O)n2n1
CHEMBL276624,O=C(O)c1cc2c3cc([N+](=O)[O-])c(Cl)cc3nc(O)n2n1
CHEMBL8519,Cc1cn(C2CC(O)C(CNC(=O)COc3ccc(OCc4ccccc4)cc3)O2)c(=O)[nH]c1=O
CHEMBL8974,C=C=C(CN)Cc1ccc(OC)cc1
CHEMBL9093,CCCCCCCC/C=C\CCCCCCCCOC(=O)N(CCCCCCCCCCCC)CC(F)F
CHEMBL441325,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)C(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)OCC(F)(F)F
CHEMBL8896,C=CCSC(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCN1CCOCC1
CHEMBL276553,CCCOC(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(F)(F)C(=O)NCCN1CCOCC1
CHEMBL8956,C=C=C(Cc1ccccc1)CN(C)C
CHEMBL9075,N=C(N)NCCC[C@H](NCc1ccccc1)C(N)=O
CHEMBL8837,COc1cc([C@@H]2c3cc4c(cc3N[C@H]3COC(=O)N23)OCCO4)cc(OC)c1OC
CHEMBL267044,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
CHEMBL8809,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
CHEMBL8989,CN(C)c1ccc2c(c1)CC(N)(C(=O)O)CC2
CHEMBL9032,CCCN(CCC)c1ccc2c(c1)CC(N)(C(=O)O)CC2
CHEMBL9033,CCCNc1ccc2c(c1)CC(N)(C(=O)O)CC2
CHEMBL8696,NC1(C(=O)O)CCc2ccc(N(CCO)CCO)cc2C1
CHEMBL275591,CC(=O)Nc1ccc(/C=C/c2ccccc2)cc1
CHEMBL264828,COCCOCCOCC[N+]1(C)CC23C4=C5C6=C7c8c9c%10c%11c%12c%13c%14c(c2c2c%15c%16c%17c%18c%19c(c5c5c%20c%21c%22c%23c(c8C%22C65)c%10c5c%11c6c%13c8c(c%15%14)c%16c%10c%18c%11c(c%20%19)c%21c%13c%23c5c5c%13c%11c%10c8c65)C%17C42)C%12C9C73C1COCCOCCOC.[I-]
CHEMBL406173,COCCOCCOCC1C23C4=C5C6=C7C8c9c(c%10c%11c%12c%13c%14c%15c(c4c4c%16c%17c%18c%19c%20c(c6c6c%21c%22c(c%23c9c%11c9c%23c%11c%22c%22c(c%20%21)c%19c%19c%17c%17c(c%15%16)c%14c%14c%12c9c9c%11c%22c%19c%17c%149)C68)C5C4%18)C2C%10%13)C73C[N+]1(C)C.[I-]
CHEMBL9076,COCCOCCOCC[N+]1(C)CCCC1.[I-]
CHEMBL8945,CCN1CCC[C@H]1CNC(=O)c1c(O)cccc1OC
CHEMBL8946,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O
CHEMBL268167,C=C=C(CN)Cc1ccc(C)cc1
CHEMBL8767,CC(C)OC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OC(C)C
CHEMBL267954,O=C(OCc1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OCc1ccccc1
CHEMBL9060,CCCCCCCC/C=C\CCCCCCCCN1CCOCC1
CHEMBL268212,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCNCC(C)(C)CO)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
CHEMBL9078,CO[C@H]1CCC2(C)C(=CCC3C2CCC2(C)C3CC[C@@H]2N(C)CCCC(C)C)C1
CHEMBL9079,Cn1cc(-c2csc(C(N)=O)n2)c2c1C(=O)C=C(N)C2=O
CHEMBL267277,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)C(Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1
CHEMBL267007,N=C(N)NCCC[C@H](NCc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O
CHEMBL8730,N=C(N)NCCC[C@@H](NCc1c[nH]c2ccccc12)C(N)=O
CHEMBL8814,CCCCCCCC/C=C\CCCCCCCCOC(=O)N(CCCCCCCCCCCC)CC(F)(F)F
CHEMBL8670,O=C(NCCCCN(CCCCNC(=O)C1CSC(c2ccccc2O)=N1)Cc1ccccc1)C1CSC(c2ccccc2O)=N1
CHEMBL274352,N=C(N)NCCC[C@H](NCc1ccc2ccccc2c1)C(N)=O
CHEMBL266364,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CC(C)CC(C)C2)C[C@@H](C)C(=O)/C=C/[C@]2(C)O[C@H]2[C@@H]1C
CHEMBL217367,COCCOCCOCCN1CC23C4=C5C6=C7c8c9c%10c%11c%12c%13c%14c(c2c2c%15c%16c%17c%18c%19c(c5c5c%20c%21c%22c%23c(c8C%22C65)c%10c5c%11c6c%13c8c(c%15%14)c%16c%10c%18c%11c(c%20%19)c%21c%13c%23c5c5c%13c%11c%10c8c65)C%17C42)C%12C9C73C1COCCOCCOC
CHEMBL407761,COCCOCCOCC[N+]1(C)CC23C4=C5C6=C7c8c9c%10c%11c%12c%13c%14c(c2c2c%15c%16c%17c%18c%19c(c5c5c%20c%21c%22c%23c(c8C%22C65)c%10c5c%11c6c%13c8c(c%15%14)c%16c%10c%18c%11c(c%20%19)c%21c%13c%23c5c5c%13c%11c%10c8c65)C%17C42)C%12C9C73C1.[I-]
CHEMBL418703,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2nnn[nH]2)n2nnc3ccccc32)cc1
CHEMBL8832,COc1cc([C@@H]2c3cc4c(cc3N[C@H]3COC(=O)N23)OCO4)cc(OC)c1OC
CHEMBL8475,CCN1CCCC1CNC(=O)c1c(OC)ccc(I)c1O
CHEMBL8477,C=CCSC(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C
CHEMBL245193,CCSC(NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C
CHEMBL8929,COc1ccc(CN[C@@H](CCCN=C(N)N)C(N)=O)c(Cl)c1OC
CHEMBL267723,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(I)c1O
CHEMBL266055,N=C(N)NCCC[C@@H](NCc1ccc2ccccc2c1)C(N)=O
CHEMBL8808,CC(C)Nc1ccc2c(c1)CC(N)(C(=O)O)CC2
CHEMBL8722,C[C@]12CC[C@]3(C1)C(CC2=O)C[C@@H](O)C1[C@](C)(C(=O)O)CCC[C@@]13C
CHEMBL267932,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O
CHEMBL8708,NC1(C(=O)O)CCc2ccccc2C1
CHEMBL275107,CCOC(=N)c1ccccc1O
CHEMBL467,NC(=O)NO
CHEMBL9034,Cn1c(=O)c2nc(-c3ccc(S(=O)(=O)Oc4cccc([N+](=O)[O-])c4)cc3)[nH]c2n(C)c1=O
CHEMBL8490,CC(C)CCCN(C)[C@H]1CCC2C3CC=C4C[C@@H](O)CCC4(C)C3CCC21C
CHEMBL266334,CCSC(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C
CHEMBL266139,C#CCOC(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C
CHEMBL267696,CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC(=O)Cc5ccc(N(CCCl)CCCl)cc5)CCC4(C)C3CCC12C
CHEMBL172054,CC(=O)N(CCCCNC(=O)C1CSC(c2ccccc2O)=N1)CCCCNC(=O)C1CSC(c2ccccc2O)=N1
CHEMBL8780,CCOC(=O)c1cc2c3cc(N)ccc3nc(O)n2n1
CHEMBL9035,COc1cc([C@@H]2c3cc4c(cc3N[C@@H]3COC(=O)N23)OCO4)cc(OC)c1OC
CHEMBL418519,C=CCN(C)C(NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C
CHEMBL267227,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21
CHEMBL267481,CCCCCCCC/C=C\CCCCCCCCN1CC(C)OC(C)C1
CHEMBL8657,CCCCCCCC/C=C\CCCCCCCCn1ccnc1
CHEMBL267042,CCOC(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCN1CCOCC1
CHEMBL262712,C=CCOC(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C
CHEMBL8836,CCOC(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C
CHEMBL8823,CCCOc1ccc2c(c1)[C@@H](c1ccc(OC)cc1OCC(=O)O)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2
CHEMBL273474,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccc3ccccc3n2)n2nnc3ccccc32)cc1
CHEMBL8662,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2nc3ccccc3s2)n2nnc3ccccc32)cc1
CHEMBL266583,COc1cc(OC)cc([C@@H]2c3cc4c(cc3N[C@@H]3COC(=O)N23)OCO4)c1
CHEMBL428332,C[C@]12CC[C@]3(C1)C(CC2=O)C[C@@H](OC(=O)c1ccccc1)C1[C@](C)(CO)CCC[C@@]13C
CHEMBL428480,NC(=O)[C@H](Cc1ccc2ccccc2c1)NCc1c[nH]c2ccccc12
CHEMBL61,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
CHEMBL267060,COC(=O)C1CSC(c2ccccc2O)=N1
CHEMBL9134,COc1cc([C@@H]2c3cc4c(cc3N(N)[C@H]3COC(=O)N23)OCO4)cc(OC)c1OC
CHEMBL62,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1
CHEMBL9159,CCOC(=O)c1cc2c3cc([N+](=O)[O-])c(Cl)cc3nc(O)n2n1
CHEMBL9160,CCOC(=O)c1cc2c3cc([N+](=O)[O-])ccc3nc(O)n2n1
CHEMBL267259,CCOC(=O)c1cc2c3ccc(Cl)cc3nc(O)n2n1
CHEMBL9138,NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NCc1ccc2ccccc2c1
CHEMBL266824,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4cccc(Cl)c4)oc23)CC1
CHEMBL266751,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)CC1
CHEMBL9048,O=C(NCCc1c[nH]cn1)[C@@H]1C[C@H](O)CN1Cc1ccc2ccccc2c1
CHEMBL267697,O=C1NC(=O)/C(=C/c2ccc(C(=O)NC[C@@H]3C[C@@H](OCc4ccccc4-c4ccccc4)CN3C(=O)c3ccccc3C(=O)c3ccc(F)cc3F)cc2)S1
CHEMBL425631,NC(=O)CCN(CCC(N)=O)S(=O)(=O)c1cccc(Nc2nc(Nc3cccc(S(=O)(=O)N(CCC(N)=O)CCC(N)=O)c3)nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6cccc(S(=O)(=O)N(CCC(N)=O)CCC(N)=O)c6)nc(Nc6cccc(S(=O)(=O)N(CCC(N)=O)CCC(N)=O)c6)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)n2)c1.[Na+].[Na+]
CHEMBL441214,COc1cc(OC)nc(N2C(=O)Cc3ccccc3C2=O)n1
CHEMBL8979,COc1cc(C)nc(N2C(=O)Cc3ccccc3C2=O)n1
CHEMBL268215,Cc1cc(C)nc(N2C(=O)Cc3ccccc3C2=O)n1
CHEMBL9219,NC(=O)[C@@H](Cc1ccc2ccccc2c1)NCc1c[nH]c2ccccc12
CHEMBL8993,CN1CC[C@H](O)[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C1
CHEMBL9098,O=C(c1c(F)c(F)c(F)c(F)c1F)c1ccc2n1CCC2C(=O)O
CHEMBL9261,O=C(c1ccc2c(c1)OCO2)c1ccc2n1CCC2C(=O)O
CHEMBL9115,O=C(c1ccc(Cl)cc1Cl)c1ccc2n1CCC2C(=O)O
CHEMBL9130,CN1CC[C@@H](O)[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C1
CHEMBL9156,CCCCCCCC/C=C\CCCCCCCCOC(=O)N(CCCl)CCCl
CHEMBL9022,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN(C)CCCNC)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
CHEMBL266296,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN(C)CCCN(C)C)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
CHEMBL8965,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@]2(C)O[C@H]2[C@@H]1C
CHEMBL9150,CCCCCCCC/C=C\CCCCCCCCOC(=O)N1CCOC(CCCCCCCCCCCC)C1
CHEMBL9206,COc1cc(OC)cc([C@@H]2c3cc4c(cc3N[C@H]3COC(=O)N23)OCO4)c1
CHEMBL9207,COc1cc(C2c3cc4c(cc3N=C3COC(=O)N32)OCO4)cc(OC)c1OC
CHEMBL269115,COc1cc([C@@H]2c3cc4c(cc3N(N)[C@@H]3COC(=O)N23)OCO4)cc(OC)c1OC
CHEMBL266137,COc1cc(OC)cc([C@@H]2c3cc4c(cc3N[C@H]3COC(=O)N23)OCCO4)c1
CHEMBL9274,NC(=O)[C@H](Cc1c[nH]c2ccccc12)NCc1ccc2ccccc2c1
CHEMBL9125,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(=O)C1
CHEMBL9273,Cc1cc(C)nc(N2C(=O)Cc3ccccc3C2=O)c1
CHEMBL9217,O=c1cc(-c2ccccc2Cl)oc2c(C3CCCC[C@@H]3O)c(O)cc(O)c12
CHEMBL8877,C=C=C(CN)Cc1ccc(Cl)cc1
CHEMBL9257,COc1ccc(CN[C@@H](CCCN=C(N)N)C(N)=O)cc1OC
CHEMBL9460,O=C(c1ccc(F)cc1F)c1ccc2n1CCC2C(=O)O
CHEMBL9212,CCN(CC)C(=O)CN1C[C@@H](c2ccc3c(c2)OCO3)[C@H](C(=O)O)[C@H]1c1ccc(OC)cc1
CHEMBL269140,COc1ccc([C@@H]2[C@@H](C(=O)O)[C@H](c3ccc4c(c3)OCO4)CN2C(=O)c2ccco2)cc1
CHEMBL8992,O=C(O)C1=NN2C(=O)Nc3ccccc3C2C1
CHEMBL266559,COC(=O)C1=NN2C(=O)Nc3ccccc3C2C1
CHEMBL8995,O=C(O)c1cc2n(n1)C(C(=O)O)Nc1cc(Cl)ccc1-2
CHEMBL266374,CC(C)Cc1cccc(Br)c1O[C@@H]1C[C@@H](CNC(=O)c2ccc(/C=C3\SC(=O)NC3=O)cc2)N(C(=O)c2ccccc2C(=O)c2ccc(F)cc2F)C1
CHEMBL268896,CC(C)Cc1cccc(Br)c1O[C@@H]1C[C@@H](CNC(=O)c2ccc(/C=C3\SC(=O)NC3=O)cc2)N(C(=O)c2ccccc2C(=O)c2ccc(F)cc2)C1
CHEMBL9262,COC(=O)/C=C/C(=O)N[C@@H]1CCC2C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5
CHEMBL9301,C=CCOc1ccc(/C=C(\C)C(=O)N[C@@H]2[C@H](O)[C@@H](O)[C@H]3OCO[C@H]3[C@@H]2O)cc1O
CHEMBL266336,COc1ccc([C@@H]2[C@@H](C(=O)O)[C@H](c3ccc4c(c3)OCO4)CN2C(=O)Nc2ccccc2)cc1
CHEMBL9164,CCCCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
CHEMBL428827,O=C1NC(=S)S/C1=C\c1ccc(C(=O)NC[C@@H]2C[C@@H](Oc3ccccc3-c3ccccc3)CN2C(=O)c2ccccc2C(=O)c2ccc(F)cc2)cc1
CHEMBL266822,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(CCCN(C)C)C(=O)CN)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
CHEMBL9007,Cc1cc(C)c(C)c(N2C(=O)c3ccccc3C2=O)c1C
CHEMBL269374,CC(=O)Nc1ccc(/C=C/c2ccc(C(C)(C)C)cc2)cc1
CHEMBL9149,CCCCOc1ccc(/C=C/c2ccc(NC(C)=O)cc2)cc1
CHEMBL269375,Oc1ccc2c3c1O[C@H]1[C@H](N=C=S)CCC4C(C2)N(CC2CC2)CCC341
CHEMBL9302,COc1ccc(C2=CC(=O)NC2)cc1OC
CHEMBL413445,CCOC(=O)c1cc2c3cc(N)c(Cl)cc3nc(O)n2n1
CHEMBL268434,O=C1NC(=O)/C(=C/c2ccc(C(=O)NC[C@@H]3C[C@@H](SCc4ccccc4-c4ccccc4)CN3C(=O)c3ccccc3C(=O)c3ccc(F)cc3)cc2)S1
CHEMBL427935,COc1ccc([C@@H]2[C@@H](C(=O)O)[C@H](c3ccc4c(c3)OCO4)CN2CC(N)=O)cc1
CHEMBL9025,N=C(NC1CC1)c1ccc(N2CCCN(c3ccc(C(=N)NC4CC4)cc3)CC2)cc1
CHEMBL63,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
CHEMBL268904,O=C1NC(=O)/C(=C/c2ccc(C(=O)NC[C@@H]3C[C@@H](OCc4ccccc4-c4ccccc4)CN3C(=O)c3cccc(C(=O)c4ccccc4)c3)cc2)S1
CHEMBL268897,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(CCO)CCO)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
CHEMBL418520,CO[C@@H]1[C@@H](OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC(C)C)C(C)O3)C(N(C)C)C2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
CHEMBL268419,O=C1NC(=S)S/C1=C\c1ccc(C(=O)NC[C@@H]2C[C@@H](SCc3ccccc3-c3ccccc3)CN2C(=O)c2ccccc2C(=O)c2ccc(F)cc2)cc1
CHEMBL428309,CN1C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)C
CHEMBL428996,CC(C)CN(Cc1ccccc1-c1ccccc1)[C@@H]1C[C@@H](CNC(=O)c2ccc(/C=C3\SC(=O)NC3=O)cc2)N(C(=O)c2ccccc2C(=O)c2ccc(F)cc2)C1
CHEMBL9161,CC(C)Cc1cccc(-c2ccccc2C(C)C)c1O[C@@H]1C[C@@H](CNC(=O)c2ccc(/C=C3\SC(=O)NC3=O)cc2)N(C(=O)c2ccccc2C(=O)c2ccc(F)cc2F)C1
CHEMBL266810,C=CCOc1ccc(/C=C(\C)C(=O)N[C@@H]2[C@H](O)[C@@H](O)CC[C@@H]2O)cc1O
CHEMBL9175,COc1ccc(C2CNC(=O)C2)cc1OC
CHEMBL9157,COc1ccc(C2=C(C)C(=O)NC2)cc1OC
CHEMBL9169,CCC1=C(c2ccc(-n3ccnc3)cc2)CNC1=O
CHEMBL428826,C=CCOc1ccc(/C=C(\C)C(=O)N[C@@H]2[C@H](O)CCC[C@@H]2O)cc1O
CHEMBL8973,CC(C)Cc1cccc(-c2ccccc2C(C)C)c1O[C@@H]1C[C@@H](CNC(=O)c2ccc(/C=C3\SC(=O)NC3=O)cc2)N(C(=O)c2ccccc2C(=O)c2ccc(F)cc2)C1
CHEMBL266524,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(C)CCCN(C)C(=O)CNC)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
CHEMBL9271,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(CCCN(C)C)C(=O)CNC)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
CHEMBL276594,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(CCCN(C)C)C(C)=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
CHEMBL9117,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(C)C)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
CHEMBL269114,CC(=O)Nc1ccc(/C=C/c2ccc(C)cc2)cc1
CHEMBL425633,NC(=O)CN(CC(N)=O)S(=O)(=O)c1cccc(Nc2nc(Nc3cccc(S(=O)(=O)N(CC(N)=O)CC(N)=O)c3)nc(Nc3ccc(-c4ccc(Nc5nc(Nc6cccc(S(=O)(=O)N(CC(N)=O)CC(N)=O)c6)nc(Nc6cccc(S(=O)(=O)N(CC(N)=O)CC(N)=O)c6)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)n2)c1.[Na+].[Na+]
CHEMBL268508,NC(=O)CCNS(=O)(=O)c1cccc(Nc2nc(Nc3cccc(S(=O)(=O)NCCC(N)=O)c3)nc(Nc3ccc(-c4ccc(Nc5nc(Nc6cccc(S(=O)(=O)NCCC(N)=O)c6)nc(Nc6cccc(S(=O)(=O)NCCC(N)=O)c6)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)n2)c1.[Na+].[Na+]
CHEMBL413946,NC(=O)CCN(CCC(N)=O)S(=O)(=O)c1cccc(Nc2nc(Nc3cccc(S(=O)(=O)N(CCC(N)=O)CCC(N)=O)c3)nc(Nc3ccc(-c4ccc(Nc5nc(Nc6cccc(S(=O)(=O)N(CCC(N)=O)CCC(N)=O)c6)nc(Nc6cccc(S(=O)(=O)N(CCC(N)=O)CCC(N)=O)c6)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)n2)c1.[Na+].[Na+]
CHEMBL8977,CN(CCCl)[C@@H]1CCC2C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5
CHEMBL8978,CCCc1cc(C(=O)O)ccc1OC(C(=O)NS(=O)(=O)c1ccc(C(C)C)cc1)c1ccc2c(c1)OCO2
CHEMBL8777,CCC1=C(c2ccc(-n3ccnc3C)cc2)CNC1=O
CHEMBL8709,CC(=O)Nc1ccc(/C=C/c2ccc(Cl)cc2)cc1
CHEMBL8710,CC(=O)Nc1ccc(/C=C/c2ccc(F)cc2)cc1
CHEMBL8769,CC(=O)Nc1ccc(/C=C/c2ccc(C#N)cc2)cc1
CHEMBL427972,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(C)CCCN(C)C)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
CHEMBL267252,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCNCCCN(C)C)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
CHEMBL9136,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCNCCN(C)C)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
CHEMBL265372,COc1ccc2c(c1)C(=N)C(Cc1ccncc1)=C2O
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1
CHEMBL267258,CC(C)CN(Cc1ccccc1-c1ccccc1)[C@@H]1C[C@@H](CNC(=O)/C=C/c2ccc(/C=C3\SC(=O)NC3=O)cc2)N(C(=O)c2ccccc2C(=O)c2ccc(F)cc2)C1
CHEMBL8970,CC(C)CN(Cc1ccccc1-c1ccccc1)[C@@H]1C[C@@H](CNC(=O)c2ccc(/C=C3\SC(=O)NC3=O)cc2)N(C(=O)c2ccccc2C(=O)c2ccc(F)cc2F)C1
CHEMBL265343,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCOCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C
CHEMBL266753,COC(CC(C)C)c1ccc2cc(-c3ccc(CC(Cc4ccc(C(F)(F)P(=O)(O)O)cc4)(c4ccccc4)n4nnc5ccccc54)cc3)cc(P(=O)(O)O)c2n1
