,property_id,date_obtained,price,livable_area,heating_type,has_photovoltaic_panels,has_double_glazing,number_of_bathrooms,number_of_bedrooms,number_of_toilets,has_living_room,has_attic,has_basement,has_terrace,terrace_surface,has_garden,garden_surface,energy_label,primary_energy_consumption,postal_code,latitude,longitude,year_built,building_condition,property_size,flood_zone_type,cadastral_income,age,price_sq,property_type_HOUSE
44910,11369221,2024-09-30,450.0,148.0,FUELOIL,False,True,1.0,4.0,2.0,False,False,True,True,0.0,False,0.0,F,1353.0,9031,51.0467845,3.6196254,1951.0,TO_RENOVATE,1398.0,Unknown,971.0,73.0,3.0405405405405403,True
101886,20112296,2024-09-30,357.0,218.0,Unknown,False,True,2.0,4.0,2.0,False,True,True,True,0.0,False,0.0,D,339.0,9000,51.069051,3.692533,1953.0,TO_BE_DONE_UP,140.0,Unknown,763.0,71.0,1.6376146788990826,True
30985,20104113,2024-09-30,869.0,180.0,GAS,False,True,2.0,3.0,3.0,True,False,True,True,14.0,True,15.0,A,94.0,9000,51.049718,3.7172885,1918.0,AS_NEW,92.0,NON_FLOOD_ZONE,716.0,106.0,4.8277777777777775,True
45286,20120766,2024-09-30,595.0,140.0,Unknown,False,False,1.0,3.0,2.0,False,False,False,True,0.0,False,0.0,D,311.0,9050,51.0294468,3.7728112,,TO_BE_DONE_UP,711.0,NON_FLOOD_ZONE,1200.0,,4.25,True
31032,20121254,2024-09-30,375.0,70.0,GAS,False,True,1.0,1.0,1.0,False,False,False,True,10.0,False,0.0,B,154.1249146757679,9000,51.0446831,3.7218608,1900.0,JUST_RENOVATED,,NON_FLOOD_ZONE,966.0,124.0,5.357142857142857,False
3043,20125585,2024-09-30,267.5,121.0,Unknown,False,True,1.0,2.0,1.0,True,False,False,False,0.0,False,0.0,F,1279.0,9041,51.0799149,3.7529853,,TO_RENOVATE,801.0,Unknown,713.0,,2.2107438016528924,True
45273,20136603,2024-09-30,475.0,155.0,GAS,False,False,1.0,2.0,1.0,False,False,False,True,8.0,False,0.0,C,271.0,9000,51.0406635,3.7360663,1967.0,AS_NEW,,Unknown,1189.0,57.0,3.064516129032258,False
45219,20110597,2024-09-30,260.0,106.0,GAS,False,True,1.0,3.0,2.0,False,False,True,False,0.0,False,0.0,B,176.0,9000,51.0634192,3.7265452,1998.0,GOOD,40.0,NON_FLOOD_ZONE,602.0,26.0,2.452830188679245,True
101945,20023201,2024-09-30,1365.0,132.0,GAS,False,True,2.0,2.0,2.0,True,False,True,True,20.0,True,21.0,A,41.0,9000,51.0501886,3.7251446,2023.0,AS_NEW,,NON_FLOOD_ZONE,2440.0,1.0,10.340909090909092,False
122572,11281252,2024-09-30,249.0,50.0,Unknown,False,False,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,B,107.0,9052,51.0122412,3.7036758,2015.0,Unknown,,Unknown,869.0,9.0,4.98,False
31200,11455481,2024-09-30,395.0,82.0,Unknown,True,False,1.0,1.0,1.0,False,False,False,True,23.0,False,0.0,B,154.1249146757679,9040,51.064855,3.7528238,,JUST_RENOVATED,,Unknown,996.0,,4.817073170731708,False
102023,20060354,2024-09-30,295.0,70.0,GAS,False,False,1.0,2.0,1.0,True,False,True,True,3.0,False,0.0,B,154.1249146757679,9000,51.0509121,3.731497999999999,,Unknown,,Unknown,847.0,,4.214285714285714,False
127973,20038302,2024-09-30,148.0,33.0,GAS,False,False,1.0,1.0,1.0,True,False,True,True,0.0,False,0.0,B,115.0,9000,51.05491581782809,3.701672711046752,,AS_NEW,,Unknown,628.0,,4.484848484848484,False
119689,20101104,2024-09-30,1190.0,255.0,GAS,False,True,2.0,2.0,3.0,True,False,False,True,50.0,False,0.0,B,129.0,9000,51.0515519,3.7202893,1850.0,GOOD,95.0,NON_FLOOD_ZONE,2111.0,174.0,4.666666666666667,True
31252,9982671,2024-09-30,139.9,44.0,Unknown,False,True,1.0,1.0,1.0,True,False,False,False,0.0,False,0.0,A+,43.0,9820,50.9663647,3.7588708,1994.0,GOOD,,Unknown,616.0,30.0,3.1795454545454547,False
45028,20007660,2024-09-30,369.0,125.0,Unknown,False,False,1.0,2.0,1.0,True,False,False,True,0.0,False,0.0,B,172.0,9050,51.0429881,3.7537386,1918.0,GOOD,45.0,NON_FLOOD_ZONE,575.0,106.0,2.952,True
102276,11441437,2024-09-30,295.0,144.0,Unknown,False,True,1.0,4.0,1.0,True,False,False,False,0.0,False,0.0,C,228.0,9040,51.0620199,3.752431,1997.0,AS_NEW,,NON_FLOOD_ZONE,1095.0,27.0,2.048611111111111,False
119354,11448469,2024-09-30,475.0,193.0,GAS,False,True,1.0,1.0,3.0,True,True,False,True,0.0,False,0.0,D,352.27910958904107,9000,51.038526,3.6916438,1933.0,GOOD,247.0,NON_FLOOD_ZONE,1022.0,91.0,2.461139896373057,True
121315,20089913,2024-09-30,985.0,301.0,Unknown,False,True,2.0,3.0,2.0,False,True,True,True,0.0,False,0.0,C,294.0,9000,51.043899,3.7318941,1876.0,Unknown,129.0,Unknown,1008.0,148.0,3.272425249169435,True
35295,20102009,2024-09-30,395.0,162.0,GAS,False,False,1.0,3.0,2.0,False,False,False,False,0.0,False,0.0,F,708.0,9031,51.03447569999999,3.6308006,1957.0,GOOD,491.0,Unknown,1122.0,67.0,2.4382716049382718,True
106026,20010875,2024-09-30,345.0,112.0,Unknown,False,False,1.0,2.0,2.0,True,False,False,True,0.0,False,0.0,B,179.0,9051,51.02244899999999,3.6925842,1969.0,TO_BE_DONE_UP,,NON_FLOOD_ZONE,1063.0,55.0,3.080357142857143,False
121335,20062927,2024-09-30,315.0,91.0,GAS,False,True,1.0,4.0,1.0,False,False,False,True,1.0,False,0.0,B,186.0,9000,51.0521663,3.7065325,2005.0,GOOD,0.0,NON_FLOOD_ZONE,575.0,19.0,3.4615384615384617,True
38105,20125486,2024-09-30,255.0,92.0,Unknown,False,True,1.0,2.0,1.0,True,False,False,True,0.0,False,0.0,E,448.0,9000,51.0324318,3.7263349,,TO_RENOVATE,0.0,Unknown,694.0,,2.7717391304347827,True
484,20023160,2024-09-30,420.0,88.0,GAS,False,True,1.0,1.0,1.0,True,False,False,True,31.0,False,0.0,A,74.0,9000,51.0667217,3.733214599999999,2017.0,AS_NEW,,NON_FLOOD_ZONE,914.0,7.0,4.7727272727272725,False
38010,11462085,2024-09-30,1345.0,327.0,FUELOIL,False,True,3.0,4.0,4.0,True,True,True,True,0.0,False,0.0,D,348.0,9031,51.0302865,3.6040361,1912.0,GOOD,2740.0,NON_FLOOD_ZONE,1835.0,112.0,4.113149847094801,True
35584,20126096,2024-09-30,275.0,88.0,ELECTRIC,False,False,2.0,2.0,1.0,False,False,False,True,3.0,False,0.0,C,282.0,9000,51.0385475,3.703684099999999,1987.0,GOOD,,Unknown,1060.0,37.0,3.125,False
37832,11311905,2024-09-30,325.0,159.0,GAS,False,True,1.0,4.0,1.0,True,False,True,False,0.0,False,0.0,D,343.0,9000,51.0545786,3.744330299999999,,GOOD,59.0,NON_FLOOD_ZONE,595.0,,2.0440251572327046,True
37790,20110598,2024-09-30,280.0,78.0,GAS,False,True,1.0,2.0,2.0,False,False,False,False,0.0,True,39.0,C,267.0,9000,51.0635081,3.7265876,1998.0,GOOD,102.0,NON_FLOOD_ZONE,562.0,26.0,3.58974358974359,True
106201,10876988,2024-09-30,315.0,81.0,Unknown,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,A,20.0,9051,51.0274241,3.696983,2023.0,Unknown,,NON_FLOOD_ZONE,877.0,1.0,3.888888888888889,False
37679,20046409,2024-09-30,335.0,130.0,GAS,False,True,1.0,3.0,1.0,True,False,True,True,40.0,True,50.0,B,158.0,9040,51.0524861,3.7490897,1972.0,Unknown,169.0,NON_FLOOD_ZONE,739.0,52.0,2.576923076923077,True
121406,20079553,2024-09-30,400.0,102.0,GAS,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,C,219.0,9000,51.0414894,3.7301839,,AS_NEW,,Unknown,1155.0,,3.9215686274509802,False
35477,11427280,2024-09-30,290.0,94.0,GAS,False,False,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,D,352.27910958904107,9040,51.0611749,3.7576856,1968.0,TO_BE_DONE_UP,,CIRCUMSCRIBED_FLOOD_ZONE,924.0,56.0,3.0851063829787235,False
105730,20124104,2024-09-30,250.0,84.0,GAS,False,True,1.0,2.0,1.0,False,False,False,True,4.0,False,0.0,B,182.0,9050,51.038324,3.747606,1965.0,Unknown,,NON_FLOOD_ZONE,813.0,59.0,2.9761904761904763,False
38562,11054144,2024-09-30,170.0,84.0,Unknown,False,False,1.0,2.0,1.0,True,False,False,False,0.0,False,0.0,E,448.9862068965517,9000,51.06078429999999,3.6938039,1930.0,TO_RENOVATE,38.0,NON_FLOOD_ZONE,567.0,94.0,2.0238095238095237,True
34733,20024472,2024-09-30,179.0,68.0,Unknown,False,True,1.0,1.0,1.0,True,False,True,True,6.0,False,0.0,D,361.0,9051,51.02236430000001,3.6929898,1969.0,Unknown,,NON_FLOOD_ZONE,830.0,55.0,2.6323529411764706,False
34771,11411381,2024-09-30,270.0,102.0,Unknown,False,False,1.0,3.0,1.0,True,False,False,False,0.0,True,14.0,E,451.0,9050,51.0331467,3.7456711,,Unknown,62.0,NON_FLOOD_ZONE,716.0,,2.6470588235294117,True
105504,20011701,2024-09-30,845.0,330.0,GAS,False,False,3.0,5.0,4.0,True,False,False,False,0.0,True,69.0,C,225.0,9000,51.0464409,3.7330722,1950.0,GOOD,364.0,NON_FLOOD_ZONE,1572.0,74.0,2.5606060606060606,True
105540,20104167,2024-09-30,675.0,285.0,Unknown,False,False,2.0,5.0,3.0,True,False,False,False,0.0,False,0.0,E,460.0,9000,51.0501872,3.7504293,1910.0,GOOD,467.0,NON_FLOOD_ZONE,1036.0,114.0,2.3684210526315788,True
121198,20062178,2024-09-30,165.0,71.0,ELECTRIC,False,False,1.0,1.0,1.0,False,False,False,True,14.0,False,0.0,D,391.0,9051,51.0233853,3.6963796,1996.0,GOOD,,Unknown,1008.0,28.0,2.323943661971831,False
38409,20105623,2024-09-30,495.0,200.0,GAS,False,True,1.0,3.0,2.0,True,True,False,True,0.0,False,0.0,B,152.0,9051,51.02236430000001,3.6929898,1992.0,GOOD,,NON_FLOOD_ZONE,1145.0,32.0,2.475,False
105631,20043170,2024-09-30,339.0,75.0,Unknown,False,True,1.0,1.0,1.0,True,False,False,True,16.0,False,0.0,B,154.1249146757679,9000,51.0656337,3.7199905,,GOOD,,Unknown,914.0,,4.52,False
38376,11477791,2024-09-30,397.0,139.0,GAS,True,True,1.0,3.0,2.0,True,False,False,False,0.0,True,148.0,B,161.0,9050,51.0273996,3.7559166,,JUST_RENOVATED,148.0,NON_FLOOD_ZONE,442.0,,2.856115107913669,True
121224,20134479,2024-09-30,1350.0,134.0,Unknown,False,False,2.0,7.0,1.0,False,False,False,False,0.0,False,0.0,A,2.0,9040,51.0604204,3.7482066,,Unknown,602.0,Unknown,1075.0,,10.074626865671641,True
35054,20003439,2024-09-30,485.0,126.0,GAS,False,False,2.0,3.0,1.0,False,False,False,True,16.0,False,0.0,A,80.0,9050,51.037396,3.7389456,2005.0,AS_NEW,,Unknown,1257.0,19.0,3.8492063492063493,False
107323,20118394,2024-09-30,320.0,77.0,GAS,False,True,1.0,2.0,1.0,True,False,False,True,6.0,False,0.0,A,88.0,9000,51.0699531,3.6946875,2014.0,AS_NEW,,NON_FLOOD_ZONE,789.0,10.0,4.1558441558441555,False
38307,20103382,2024-09-30,379.0,112.0,GAS,False,True,1.0,3.0,1.0,True,False,False,False,0.0,True,50.0,B,186.0,9000,51.0688746,3.7087142,,AS_NEW,100.0,NON_FLOOD_ZONE,438.0,,3.3839285714285716,True
105661,20100391,2024-09-30,365.0,101.0,Unknown,True,True,3.0,3.0,1.0,True,False,False,True,13.0,False,0.0,A,25.0,9051,51.0274241,3.696983,2023.0,GOOD,,NON_FLOOD_ZONE,951.0,1.0,3.613861386138614,False
121257,11443885,2024-09-30,1100.0,403.0,GAS,False,True,2.0,4.0,4.0,True,True,False,True,0.0,False,0.0,D,303.0,9000,51.0654761,3.7110074,1907.0,AS_NEW,326.0,NON_FLOOD_ZONE,1053.0,117.0,2.729528535980149,True
105696,11457958,2024-09-30,315.0,87.0,GAS,False,True,2.0,2.0,1.0,True,False,False,True,0.0,False,0.0,C,287.0,9000,51.062228,3.712081,1950.0,AS_NEW,43.0,NON_FLOOD_ZONE,302.0,74.0,3.6206896551724137,True
38262,10876984,2024-09-30,320.0,90.0,Unknown,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,A,20.0,9051,51.0274241,3.696983,2023.0,Unknown,,NON_FLOOD_ZONE,884.0,1.0,3.5555555555555554,False
35199,11221814,2024-09-30,237.5,96.0,GAS,False,True,1.0,2.0,1.0,False,False,False,True,1.0,False,0.0,B,173.0,9000,51.0716178,3.6805776,1967.0,Unknown,,NON_FLOOD_ZONE,761.0,57.0,2.4739583333333335,False
106293,11439920,2024-09-30,200.0,164.0,Unknown,True,True,1.0,2.0,1.0,True,True,False,True,0.0,False,0.0,C,286.0,9030,51.069953,3.6796136,1978.0,GOOD,740.0,NON_FLOOD_ZONE,612.0,46.0,1.2195121951219512,True
106339,20062690,2024-09-30,449.0,147.0,GAS,True,True,2.0,3.0,2.0,True,True,False,True,0.0,False,0.0,B,139.0,9050,51.0392471,3.7597354,1951.0,AS_NEW,164.0,NON_FLOOD_ZONE,456.0,73.0,3.054421768707483,True
36830,20100967,2024-09-30,435.0,126.0,GAS,False,True,1.0,3.0,2.0,False,False,False,False,0.0,False,0.0,C,209.0,9052,51.0140687,3.7052585,2012.0,Unknown,160.0,NON_FLOOD_ZONE,720.0,12.0,3.4523809523809526,True
36809,20084978,2024-09-30,289.0,77.0,Unknown,False,False,1.0,2.0,1.0,True,False,False,True,0.0,False,0.0,B,113.0,9000,51.0391582,3.7370882,1995.0,Unknown,,NON_FLOOD_ZONE,1100.0,29.0,3.7532467532467533,False
106810,11385468,2024-09-30,249.0,95.0,GAS,False,True,1.0,2.0,1.0,True,False,False,True,0.0,False,0.0,B,114.0,9000,51.0353869,3.737284,1969.0,TO_BE_DONE_UP,,NON_FLOOD_ZONE,963.0,55.0,2.6210526315789475,False
36763,11328242,2024-09-30,475.0,175.0,Unknown,False,True,2.0,4.0,1.0,True,False,False,False,0.0,False,0.0,B,144.0,9000,51.0450891,3.7139174,1931.0,AS_NEW,0.0,Unknown,821.0,93.0,2.7142857142857144,True
121598,11448290,2024-09-30,445.0,221.0,GAS,False,True,1.0,2.0,1.0,True,False,False,True,1.0,False,0.0,C,293.0,9032,51.0779562,3.7156046,,GOOD,,NON_FLOOD_ZONE,1450.0,,2.013574660633484,False
123,11469558,2024-09-30,495.0,95.0,Unknown,True,True,1.0,2.0,1.0,True,False,False,True,0.0,False,0.0,A,81.0,9000,51.0300896,3.7157247,2023.0,GOOD,,NON_FLOOD_ZONE,1368.0,1.0,5.2105263157894735,False
36248,11354758,2024-09-30,129.0,17.0,ELECTRIC,False,False,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,C,211.0,9000,51.0251344,3.7345973,1986.0,GOOD,,NON_FLOOD_ZONE,600.0,38.0,7.588235294117647,False
61,11326221,2024-09-30,279.0,94.0,GAS,False,True,1.0,2.0,1.0,True,False,True,True,0.0,False,0.0,B,178.0,9040,51.0736249,3.7472333,1965.0,GOOD,,NON_FLOOD_ZONE,686.0,59.0,2.9680851063829787,False
36724,20114769,2024-09-30,549.0,172.0,Unknown,False,True,1.0,4.0,1.0,True,False,True,False,0.0,False,0.0,C,230.0,9000,51.0335018,3.7199093,,GOOD,144.0,NON_FLOOD_ZONE,1132.0,,3.191860465116279,True
106908,11435517,2024-09-30,290.0,94.0,GAS,False,False,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,D,352.27910958904107,9040,51.0611749,3.7576856,1968.0,TO_BE_DONE_UP,,CIRCUMSCRIBED_FLOOD_ZONE,924.0,56.0,3.0851063829787235,False
106958,20040706,2024-09-30,299.0,86.0,GAS,False,True,1.0,2.0,1.0,False,False,True,True,8.0,False,0.0,C,251.17550274223035,9000,51.0340548,3.7203216,,GOOD,,NON_FLOOD_ZONE,853.0,,3.4767441860465116,False
36410,20115429,2024-09-30,399.0,85.0,FUELOIL,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,F,646.0,9031,51.0631427,3.658293999999999,,TO_RENOVATE,840.0,Unknown,908.0,,4.694117647058824,True
36540,20076439,2024-09-30,449.0,173.0,FUELOIL,False,False,1.0,4.0,2.0,True,False,False,True,0.0,False,0.0,F,532.0,9041,51.0976837,3.7739919,1973.0,TO_BE_DONE_UP,802.0,NON_FLOOD_ZONE,983.0,51.0,2.5953757225433525,True
36518,20037009,2024-09-30,285.0,145.0,Unknown,False,False,1.0,3.0,1.0,False,False,False,False,0.0,False,0.0,F,509.0,9000,51.0334391,3.711747,,Unknown,145.0,NON_FLOOD_ZONE,739.0,,1.9655172413793103,True
36839,20112658,2024-09-30,399.0,180.0,ELECTRIC,False,True,1.0,3.0,2.0,False,False,False,True,0.0,False,0.0,C,290.0,9050,51.0442109,3.7586843,,GOOD,110.0,NON_FLOOD_ZONE,908.0,,2.216666666666667,True
105419,20059248,2024-09-30,695.0,165.0,GAS,False,False,1.0,2.0,2.0,True,False,True,False,0.0,False,0.0,E,454.0,9000,51.0582084,3.7231034,,JUST_RENOVATED,63.0,Unknown,1349.0,,4.212121212121212,True
36891,11397152,2024-09-30,460.0,89.0,Unknown,False,True,1.0,2.0,1.0,True,False,True,True,0.0,False,0.0,C,219.0,9000,51.0400643,3.7364264,1962.0,Unknown,,NON_FLOOD_ZONE,1093.0,62.0,5.168539325842697,False
106583,11425127,2024-09-30,439.0,145.0,Unknown,True,True,1.0,3.0,1.0,True,False,False,True,26.0,True,400.0,C,247.0,9031,51.0344345,3.6049054,1969.0,GOOD,648.0,Unknown,1085.0,55.0,3.027586206896552,True
452,20116301,2024-09-30,590.0,223.0,GAS,False,True,4.0,4.0,4.0,False,False,False,True,0.0,False,0.0,F,1030.0,9000,51.0500732,3.7130877,,TO_BE_DONE_UP,120.0,Unknown,1193.0,,2.6457399103139014,True
106434,20100396,2024-09-30,400.0,111.0,Unknown,True,True,1.0,3.0,1.0,True,False,False,True,27.0,False,0.0,A,25.0,9051,51.0274241,3.696983,2024.0,GOOD,,NON_FLOOD_ZONE,1003.0,0.0,3.6036036036036037,False
121454,20065930,2024-09-30,995.0,272.0,GAS,False,False,1.0,4.0,2.0,False,True,True,False,0.0,True,855.0,E,470.0,9000,51.0222176,3.7066178,1950.0,TO_RENOVATE,855.0,NON_FLOOD_ZONE,2161.0,74.0,3.6580882352941178,True
35852,11455466,2024-09-30,459.0,160.0,GAS,False,True,2.0,3.0,2.0,True,False,False,True,15.0,True,1.0,B,197.0,9000,51.019706,3.6752174,2024.0,JUST_RENOVATED,158.0,NON_FLOOD_ZONE,329.0,0.0,2.86875,True
35887,20088716,2024-09-30,410.0,151.0,FUELOIL,False,False,1.0,3.0,1.0,False,False,False,True,0.0,True,760.0,D,373.0,9031,51.0477158,3.6461205,1967.0,GOOD,760.0,Unknown,925.0,57.0,2.7152317880794703,True
37301,11400066,2024-09-30,749.0,317.0,GAS,False,True,2.0,4.0,3.0,True,False,True,True,3.0,True,43.0,C,299.0,9000,51.0309282,3.7148346,,Unknown,141.0,NON_FLOOD_ZONE,1.0,,2.362776025236593,True
106495,20021193,2024-09-30,425.0,151.0,GAS,False,True,2.0,3.0,2.0,True,False,False,True,24.0,False,0.0,B,200.0,9000,51.0506579,3.7340792,1850.0,TO_BE_DONE_UP,92.0,NON_FLOOD_ZONE,769.0,174.0,2.814569536423841,True
121730,10957637,2024-09-30,249.0,115.0,GAS,False,True,1.0,2.0,2.0,True,False,False,True,0.0,False,0.0,C,239.0,9041,51.1036838,3.7755431,1918.0,TO_RENOVATE,195.0,NON_FLOOD_ZONE,317.0,106.0,2.1652173913043478,True
121497,20085988,2024-09-30,319.0,60.0,GAS,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,B,146.0,9000,51.04838179999999,3.7180207,2015.0,GOOD,20.0,NON_FLOOD_ZONE,789.0,9.0,5.316666666666666,True
106536,20036918,2024-09-30,389.0,158.0,GAS,False,False,1.0,2.0,2.0,True,False,True,True,12.0,False,0.0,B,154.1249146757679,9000,51.0534204,3.7449582,,AS_NEW,69.0,Unknown,1066.0,,2.462025316455696,True
37121,11456627,2024-09-30,285.0,120.0,Unknown,False,False,1.0,2.0,1.0,True,False,False,False,0.0,True,100.0,C,241.0,9032,51.0977277,3.7172337,,Unknown,,NON_FLOOD_ZONE,832.0,,2.375,False
37064,11029380,2024-09-30,375.0,242.0,Unknown,False,True,1.0,3.0,2.0,True,False,True,False,0.0,True,57.0,E,446.0,9050,51.0310149,3.7444664,1874.0,GOOD,154.0,NON_FLOOD_ZONE,873.0,150.0,1.5495867768595042,True
35968,20127349,2024-09-30,220.0,68.0,GAS,False,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,C,252.0,9032,51.09678359999999,3.7139283,2008.0,GOOD,,Unknown,539.0,16.0,3.235294117647059,False
36124,11479455,2024-09-30,335.0,85.0,Unknown,False,False,1.0,2.0,1.0,True,False,True,False,0.0,False,0.0,B,141.0,9820,50.9804761,3.7441497,1998.0,AS_NEW,,Unknown,907.0,26.0,3.9411764705882355,False
681,20127479,2024-09-30,429.0,163.0,Unknown,False,False,1.0,4.0,1.0,False,False,False,False,0.0,False,0.0,F,1026.0,9940,51.1191756,3.7203711,1969.0,TO_RENOVATE,1533.0,NON_FLOOD_ZONE,953.0,55.0,2.6319018404907975,True
121157,20108277,2024-09-30,215.0,38.0,GAS,False,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,B,106.0,9000,51.0340716,3.7085203,,Unknown,,Unknown,728.0,,5.657894736842105,False
38653,11309104,2024-09-30,424.0,145.0,GAS,False,True,1.0,3.0,2.0,True,False,False,True,40.0,True,110.0,B,116.0,9000,51.09264599999999,3.7043716,2012.0,GOOD,250.0,Unknown,946.0,12.0,2.924137931034483,True
33707,20133111,2024-09-30,285.0,68.0,GAS,False,True,1.0,1.0,1.0,True,False,False,True,13.0,True,1.0,A,57.0,9000,51.05097319999999,3.7012871,,GOOD,,NON_FLOOD_ZONE,832.0,,4.1911764705882355,False
122104,20111796,2024-09-30,337.5,72.0,ELECTRIC,True,True,1.0,2.0,1.0,True,False,False,True,0.0,False,0.0,D,341.0,9000,51.04649939999999,3.7401674,2005.0,GOOD,,Unknown,807.0,19.0,4.6875,False
104597,20097355,2024-09-30,385.0,124.0,GAS,False,False,2.0,3.0,1.0,False,False,False,True,50.0,False,0.0,C,284.0,9051,51.0225413,3.6915414,1978.0,GOOD,,Unknown,1564.0,46.0,3.1048387096774195,False
33770,20073747,2024-09-30,315.0,45.0,Unknown,True,True,1.0,1.0,1.0,True,False,False,True,0.0,False,0.0,A,67.77248355263157,9000,51.0562903,3.7134375,2025.0,GOOD,45.0,Unknown,783.0,-1.0,7.0,True
33785,20091894,2024-09-30,310.0,90.0,GAS,False,True,1.0,2.0,1.0,True,False,False,True,0.0,False,0.0,B,181.0,9041,51.1014413,3.7610616,1960.0,GOOD,,NON_FLOOD_ZONE,601.0,64.0,3.4444444444444446,False
1289,20006482,2024-09-30,347.0,84.0,Unknown,False,True,1.0,1.0,1.0,True,False,False,False,0.0,True,55.0,C,298.0,9000,51.0306657,3.705901,,Unknown,,NON_FLOOD_ZONE,925.0,,4.130952380952381,False
40252,20127770,2024-09-30,484.5,190.0,Unknown,False,False,2.0,5.0,2.0,True,True,True,True,0.0,False,0.0,B,169.0,9000,51.0633005,3.696295,,AS_NEW,161.0,Unknown,1036.0,,2.55,True
120754,10784134,2024-09-30,95.0,68.0,ELECTRIC,False,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,C,201.0,9051,51.0235853,3.6949472,1995.0,GOOD,,NON_FLOOD_ZONE,549.0,29.0,1.3970588235294117,False
104667,20128366,2024-09-30,217.0,140.0,ELECTRIC,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,F,1075.0,9940,51.1776937,3.7379348,,TO_RENOVATE,510.0,NON_FLOOD_ZONE,246.0,,1.55,True
104696,20092012,2024-09-30,399.0,130.0,GAS,False,True,2.0,3.0,1.0,False,False,True,True,5.0,False,0.0,A,91.0,9000,51.0441668,3.7126477,1954.0,Unknown,,CIRCUMSCRIBED_FLOOD_ZONE,1200.0,70.0,3.0692307692307694,False
40199,20073526,2024-09-30,419.0,190.0,FUELOIL,False,True,1.0,4.0,2.0,False,True,True,False,0.0,False,0.0,E,440.0,9040,51.0712846,3.7742976,1958.0,TO_RENOVATE,826.0,NON_FLOOD_ZONE,689.0,66.0,2.205263157894737,True
104791,20059421,2024-09-30,325.0,125.0,Unknown,False,True,1.0,2.0,2.0,True,False,False,True,2.0,False,0.0,D,352.27910958904107,9000,51.0588316,3.7046453,1850.0,GOOD,77.0,Unknown,798.0,174.0,2.6,True
128305,20096193,2024-09-30,285.0,81.0,Unknown,False,False,1.0,2.0,1.0,False,False,False,True,13.0,False,0.0,B,127.0,9820,51.0056285,3.7527576,2013.0,Unknown,,Unknown,832.0,11.0,3.5185185185185186,False
1341,20000311,2024-09-30,285.0,72.0,GAS,False,True,1.0,1.0,1.0,True,False,False,True,5.0,False,0.0,B,103.0,9000,51.0615594,3.7034463,2009.0,Unknown,,NON_FLOOD_ZONE,826.0,15.0,3.9583333333333335,False
120683,20029429,2024-09-30,349.0,78.0,Unknown,False,True,1.0,2.0,1.0,True,False,False,False,0.0,False,0.0,A,94.0,9040,51.0503449,3.7622773,2004.0,GOOD,,NON_FLOOD_ZONE,928.0,20.0,4.4743589743589745,False
40433,20115474,2024-09-30,379.0,144.0,GAS,False,True,1.0,3.0,2.0,True,False,True,True,20.0,True,160.0,B,175.0,9000,51.0724931,3.7120412,1949.0,AS_NEW,230.0,NON_FLOOD_ZONE,879.0,75.0,2.6319444444444446,True
104309,20120533,2024-09-30,295.0,76.0,Unknown,False,False,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,E,411.0,9030,51.0791174,3.6745211,,TO_RENOVATE,68.0,Unknown,228.0,,3.8815789473684212,True
1521,11393265,2024-09-30,275.0,131.0,GAS,False,True,1.0,4.0,1.0,False,False,False,False,0.0,False,0.0,C,263.0,9050,51.03252,3.7440679,,GOOD,70.0,NON_FLOOD_ZONE,724.0,,2.099236641221374,True
41026,20071212,2024-09-30,845.0,201.0,Unknown,False,False,1.0,3.0,2.0,True,False,True,True,0.0,False,0.0,C,225.0,9000,51.03902799999999,3.73056,,GOOD,117.0,NON_FLOOD_ZONE,899.0,,4.203980099502488,True
33334,11481286,2024-09-30,3890.0,675.0,Unknown,False,False,4.0,7.0,5.0,True,True,False,True,0.0,False,0.0,D,384.0,9051,51.0306756,3.6682539,,GOOD,4402.0,NON_FLOOD_ZONE,2923.0,,5.762962962962963,True
40998,20136695,2024-09-30,265.0,133.0,GAS,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,B,135.0,9042,51.1551872,3.8148239,,AS_NEW,,Unknown,802.0,,1.9924812030075187,False
104483,20021558,2024-09-30,159.9,37.0,FUELOIL,False,False,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,E,448.0,9000,51.0474131,3.723995099999999,1968.0,TO_RENOVATE,,Unknown,637.0,56.0,4.321621621621622,False
33396,20115043,2024-09-30,449.0,140.0,GAS,False,True,1.0,3.0,2.0,True,False,False,False,0.0,False,0.0,B,161.0,9032,51.0836312,3.7140976,1935.0,Unknown,503.0,NON_FLOOD_ZONE,626.0,89.0,3.2071428571428573,True
